Id. Cliente,Id. Producto,Fecha,current_delta_t,total_purchases,Period_x,mean,std,avg_delta_t_customer_product,Cluster,Period_y,mean_gr,std_gr,Category,Potencial_H,F_in,Status,Grading
1000079583,4565,2025-10-02,89,2,,,,180.0,4,Christmas,124.0,56.23303684981726,Categoria C1,1802.3600000000001,0.717741935483871,Out-of-period / Holiday behavior,1293.6293548387098
1000079583,4566,2025-10-02,89,2,,,,180.0,4,Christmas,107.0,57.66587729631683,Categoria C1,1802.3600000000001,0.8317757009345794,Out-of-period / Holiday behavior,1499.1592523364486
1000079583,4567,2025-10-02,89,3,,,,162.5,4,Christmas,180.0,42.96704948481452,Categoria C1,1802.3600000000001,0.49444444444444446,Out-of-period / Holiday behavior,891.1668888888889
1000079583,5106,2025-01-17,347,1,,,,,4,Christmas,46.0,25.11971337416094,Categoria T1,0.0,0.0,Lost Customer,0.0
1000079583,5117,2024-11-25,400,1,,,,,4,Christmas,81.0,66.37996685747892,Categoria T1,0.0,0.0,Lost Customer,0.0
1000079584,3408,2025-09-22,99,3,,,,180.0,1,Christmas,175.0,49.150411654270975,Categoria C1,3410.04,0.5657142857142857,Out-of-period / Holiday behavior,1929.1083428571428
1000079584,4567,2025-09-22,99,2,,,,180.0,1,Christmas,180.0,48.621677573534576,Categoria C1,3410.04,0.55,Out-of-period / Holiday behavior,1875.5220000000002
1000079586,5102,2024-11-04,421,1,,,,,4,Christmas,60.5,62.321210942449866,Categoria T1,0.0,0.0,Lost Customer,0.0
1000079586,5103,2024-01-15,715,1,,,,,4,Christmas,149.5,63.53358239509262,Categoria T1,0.0,0.0,Lost Customer,0.0
1000079586,5108,2024-01-15,715,1,,,,,4,Christmas,87.0,60.88248033129335,Categoria T1,0.0,0.0,Lost Customer,0.0
1000079586,5115,2024-11-04,421,2,,,,180.0,4,Christmas,82.0,65.05824973245343,Categoria T1,0.0,0.0,Lost Customer,0.0
1000079586,5382,2024-05-02,607,1,,,,,4,Christmas,114.0,70.38094928301281,Categoria T1,0.0,0.0,Lost Customer,0.0
1000079589,4911,2024-10-31,425,1,,,,,1,Christmas,180.0,58.857149278265425,Categoria C2,7397.84,0.0,Lost Customer,0.0
1000079589,4911,2024-10-31,425,1,,,,,1,Christmas,180.0,58.857149278265425,Categoria C2,1086.44,0.0,Lost Customer,0.0
1000079589,4912,2024-10-31,425,1,,,,,1,Christmas,179.5,46.660641306720926,Categoria C2,7397.84,0.0,Lost Customer,0.0
1000079589,4912,2024-10-31,425,1,,,,,1,Christmas,179.5,46.660641306720926,Categoria C2,1086.44,0.0,Lost Customer,0.0
1000079590,4912,2025-09-26,95,5,,,,112.25,1,Christmas,179.5,46.660641306720926,Categoria C2,8007.0,0.5292479108635098,Out-of-period / Holiday behavior,4237.688022284123
1000079590,4912,2025-09-26,95,5,,,,112.25,1,Christmas,179.5,46.660641306720926,Categoria C2,1667.3400000000001,0.5292479108635098,Out-of-period / Holiday behavior,882.4362116991645
1000079592,3408,2025-10-15,76,2,,,,180.0,1,Christmas,175.0,49.150411654270975,Categoria C1,3410.04,0.4342857142857143,Out-of-period / Holiday behavior,1480.9316571428571
1000079592,4566,2025-10-15,76,2,,,,180.0,1,Christmas,169.0,52.340870920382315,Categoria C1,3410.04,0.44970414201183434,Out-of-period / Holiday behavior,1533.5091124260355
1000079602,3408,2025-01-10,354,4,Christmas,85.0,,100.66666666666667,4,Christmas,125.5,57.18415060191761,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000079602,4565,2025-10-07,84,6,Christmas,85.0,,114.4,4,Christmas,124.0,56.23303684981726,Categoria C1,2223.12,1.6656546489563566,Habitual,3702.950163187855
1000079602,4566,2025-10-07,84,6,Christmas,85.0,,114.4,4,Christmas,107.0,57.66587729631683,Categoria C1,2223.12,1.7732820230896098,Habitual,3942.218731170973
1000079602,4567,2025-04-25,249,2,,,,105.0,4,Christmas,180.0,42.96704948481452,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000079602,4911,2024-03-12,658,1,,,,,4,Christmas,157.0,52.22722564517045,Categoria C2,5338.0,0.0,Lost Customer,0.0
1000079602,4911,2024-03-12,658,1,,,,,4,Christmas,157.0,52.22722564517045,Categoria C2,1086.44,0.0,Lost Customer,0.0
1000079602,4912,2024-12-04,391,2,Christmas,180.0,,180.0,4,Christmas,96.0,58.542579212150926,Categoria C2,5338.0,0.0,Lost Customer,0.0
1000079602,4912,2024-12-04,391,2,Christmas,180.0,,180.0,4,Christmas,96.0,58.542579212150926,Categoria C2,1086.44,0.0,Lost Customer,0.0
1000079618,5107,2024-11-26,399,4,,,,56.0,1,Christmas,70.0,65.34400726703471,Categoria T1,0.0,0.0,Lost Customer,0.0
1000079620,4566,2025-12-03,27,7,Christmas,44.0,25.45584412271571,94.16666666666667,4,Christmas,107.0,57.66587729631683,Categoria C1,2223.12,0.8659728122344945,Habitual,1925.1614783347493
1000079620,4567,2025-12-03,27,3,Christmas,168.0,,100.5,4,Christmas,180.0,42.96704948481452,Categoria C1,2223.12,0.3107142857142857,Habitual,690.7551428571428
1000079620,4911,2025-11-11,49,5,,,,87.5,4,Christmas,157.0,52.22722564517045,Categoria C2,5338.0,0.31210191082802546,Out-of-period / Holiday behavior,1666.0
1000079620,4911,2025-11-11,49,5,,,,87.5,4,Christmas,157.0,52.22722564517045,Categoria C2,1086.44,0.31210191082802546,Out-of-period / Holiday behavior,339.08
1000079620,4912,2025-10-02,89,8,,,,73.85714285714286,4,Christmas,96.0,58.542579212150926,Categoria C2,5338.0,0.9270833333333334,Out-of-period / Holiday behavior,4948.770833333334
1000079620,4912,2025-10-02,89,8,,,,73.85714285714286,4,Christmas,96.0,58.542579212150926,Categoria C2,1086.44,0.9270833333333334,Out-of-period / Holiday behavior,1007.2204166666668
1000079620,5099,2025-11-27,33,1,,,,,4,Christmas,82.5,62.479329271600584,Categoria T1,0.0,0.4,Retention (1st historic purchase),0.0
1000079620,5115,2025-11-27,33,1,,,,,4,Christmas,82.0,65.05824973245343,Categoria T1,0.0,0.4024390243902439,Retention (1st historic purchase),0.0
1000079622,4565,2025-05-22,222,2,,,,180.0,1,Christmas,173.0,57.30797752299166,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000079622,4566,2025-09-30,91,9,,,,75.0,1,Christmas,169.0,52.340870920382315,Categoria C1,2223.12,0.5384615384615384,Out-of-period / Holiday behavior,1197.0646153846153
1000079628,4566,2025-09-24,97,1,,,,,1,Christmas,169.0,52.340870920382315,Categoria C1,2223.12,0.5739644970414202,Retention (1st historic purchase),1275.991952662722
1000079628,5100,2025-09-24,97,4,,,,111.66666666666667,1,Christmas,75.0,65.14037040992979,Categoria T1,0.0,1.2933333333333332,Out-of-period / Holiday behavior,0.0
1000079629,4912,2024-12-18,377,2,Christmas,180.0,,180.0,1,Christmas,179.5,46.660641306720926,Categoria C2,5338.0,0.0,Lost Customer,0.0
1000079629,4912,2024-12-18,377,2,Christmas,180.0,,180.0,1,Christmas,179.5,46.660641306720926,Categoria C2,1086.44,0.0,Lost Customer,0.0
1000079630,5099,2025-11-27,33,3,,,,180.0,1,Christmas,124.0,59.57919715104284,Categoria T1,0.0,0.2661290322580645,Out-of-period / Holiday behavior,0.0
1000079634,4566,2025-11-28,32,4,,,,,1,Christmas,169.0,52.340870920382315,Categoria C1,1802.3600000000001,0.1893491124260355,Out-of-period / Holiday behavior,341.27526627218936
1000079639,4565,2025-05-09,235,1,,,,,4,Christmas,124.0,56.23303684981726,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000079639,4566,2025-11-14,46,3,,,,180.0,4,Christmas,107.0,57.66587729631683,Categoria C1,2223.12,0.42990654205607476,Out-of-period / Holiday behavior,955.7338317757009
1000079639,4567,2025-11-14,46,1,,,,,4,Christmas,180.0,42.96704948481452,Categoria C1,2223.12,0.25555555555555554,Retention (1st historic purchase),568.1306666666666
1000079639,4912,2025-09-19,102,4,,,,,4,Christmas,96.0,58.542579212150926,Categoria C2,9247.300000000001,1.0625,Out-of-period / Holiday behavior,9825.25625
1000079639,4912,2025-09-19,102,4,,,,,4,Christmas,96.0,58.542579212150926,Categoria C2,1086.44,1.0625,Out-of-period / Holiday behavior,1154.3425
1000079642,4567,2025-10-03,88,1,,,,,0,Christmas,176.0,45.836846352214096,Categoria C1,4546.72,0.5,Retention (1st historic purchase),2273.36
1000079642,5099,2025-10-30,61,3,,,,118.0,0,Christmas,55.0,56.71321736941261,Categoria T1,0.0,1.1090909090909091,Out-of-period / Holiday behavior,0.0
1000079642,5108,2025-12-02,28,2,Christmas,33.0,,33.0,0,Christmas,30.5,63.95276034351883,Categoria T1,0.0,1.7665176353700944,Habitual,0.0
1000079642,5118,2025-12-02,28,3,Christmas,33.0,,44.5,0,Christmas,31.5,2.1213203435596424,Categoria T1,0.0,1.7373737373737375,Habitual,0.0
1000079652,4565,2024-03-27,643,2,,,,5.0,1,Christmas,173.0,57.30797752299166,Categoria C1,1802.3600000000001,0.0,Lost Customer,0.0
1000079652,4566,2024-03-27,643,2,,,,5.0,1,Christmas,169.0,52.340870920382315,Categoria C1,1802.3600000000001,0.0,Lost Customer,0.0
1000079661,3408,2025-10-23,68,4,,,,,1,Christmas,175.0,49.150411654270975,Categoria C1,2223.12,0.38857142857142857,Out-of-period / Holiday behavior,863.8409142857142
1000079661,4566,2025-10-23,68,2,,,,180.0,1,Christmas,169.0,52.340870920382315,Categoria C1,2223.12,0.40236686390532544,Out-of-period / Holiday behavior,894.5098224852071
1000079661,4567,2024-03-07,663,1,,,,,1,Christmas,180.0,48.621677573534576,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000079674,4566,2025-12-03,27,12,Christmas,56.5,0.7071067811865476,63.63636363636363,3,Christmas,66.5,53.15579255339402,Categoria C1,3410.04,0.8838911437886752,Habitual,3014.104155965134
1000079674,5099,2025-11-25,35,24,Christmas,22.0,,30.08695652173913,3,Christmas,34.0,46.630887552276384,Categoria T1,0.0,2.620320855614973,Habitual,0.0
1000079674,5103,2024-11-04,421,1,,,,,3,Christmas,61.5,57.07920562066114,Categoria T1,0.0,0.0,Lost Customer,0.0
1000079674,5116,2025-07-16,167,2,,,,8.0,3,Christmas,38.5,38.10749688291424,Categoria T1,0.0,0.0,Lost Customer,0.0
1000079675,4565,2025-03-12,293,3,,,,100.0,0,Christmas,92.0,65.02356392528957,Categoria C1,3410.04,0.0,Lost Customer,0.0
1000079675,4566,2025-03-12,293,3,,,,100.0,0,Christmas,91.0,61.174281110461045,Categoria C1,3410.04,0.0,Lost Customer,0.0
1000079675,4567,2024-01-17,713,1,,,,,0,Christmas,176.0,45.836846352214096,Categoria C1,3410.04,0.0,Lost Customer,0.0
1000079676,3408,2025-01-13,351,1,,,,,1,Christmas,175.0,49.150411654270975,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000079676,4566,2025-08-06,146,4,,,,150.0,1,Christmas,169.0,52.340870920382315,Categoria C1,2223.12,0.863905325443787,Out-of-period / Holiday behavior,1920.5652071005916
1000079676,4567,2025-01-13,351,1,,,,,1,Christmas,180.0,48.621677573534576,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000079678,3408,2024-06-03,575,1,,,,,1,Christmas,175.0,49.150411654270975,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000079678,4567,2024-06-03,575,1,,,,,1,Christmas,180.0,48.621677573534576,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000079679,4911,2024-11-22,403,1,,,,,0,Christmas,117.0,54.71497575096394,Categoria C2,18494.600000000002,0.0,Lost Customer,0.0
1000079679,4911,2024-11-22,403,1,,,,,0,Christmas,117.0,54.71497575096394,Categoria C2,1086.44,0.0,Lost Customer,0.0
1000079679,4912,2024-11-22,403,1,,,,,0,Christmas,141.0,54.78494753297183,Categoria C2,18494.600000000002,0.0,Lost Customer,0.0
1000079679,4912,2024-11-22,403,1,,,,,0,Christmas,141.0,54.78494753297183,Categoria C2,1086.44,0.0,Lost Customer,0.0
1000079680,3408,2025-12-01,29,2,Christmas,180.0,,180.0,4,Christmas,125.5,57.18415060191761,Categoria C1,2223.12,0.3921868083222665,Habitual,871.878337317397
1000079680,4566,2024-12-02,393,1,,,,,4,Christmas,107.0,57.66587729631683,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000079680,4567,2025-12-01,29,1,,,,,4,Christmas,180.0,42.96704948481452,Categoria C1,2223.12,0.16111111111111112,Retention (1st historic purchase),358.1693333333333
1000079680,4911,2025-12-01,29,2,Christmas,180.0,,180.0,4,Christmas,157.0,52.22722564517045,Categoria C2,1849.46,0.34582448690728945,Habitual,639.5885555555556
1000079680,4911,2025-12-01,29,2,Christmas,180.0,,180.0,4,Christmas,157.0,52.22722564517045,Categoria C2,1086.44,0.34582448690728945,Habitual,375.7175555555556
1000079680,4912,2024-12-02,393,1,,,,,4,Christmas,96.0,58.542579212150926,Categoria C2,1849.46,0.0,Lost Customer,0.0
1000079680,4912,2024-12-02,393,1,,,,,4,Christmas,96.0,58.542579212150926,Categoria C2,1086.44,0.0,Lost Customer,0.0
1000079680,5102,2024-04-15,624,1,,,,,4,Christmas,60.5,62.321210942449866,Categoria T1,0.0,0.0,Lost Customer,0.0
1000079680,5119,2024-04-15,624,1,,,,,4,Christmas,172.0,68.8055230341286,Categoria T1,0.0,0.0,Lost Customer,0.0
1000079684,5105,2025-07-03,180,2,,,,57.0,1,,,,Categoria T1,0.0,0.0,Out-of-period / Holiday behavior,0.0
1000079684,5106,2024-03-15,655,1,,,,,1,,,,Categoria T1,0.0,0.0,Lost Customer,0.0
1000079687,4566,2025-11-28,32,7,,,,107.5,1,Christmas,169.0,52.340870920382315,Categoria C1,2223.12,0.1893491124260355,Out-of-period / Holiday behavior,420.945798816568
1000079691,3408,2025-12-04,26,2,Christmas,127.0,,127.0,1,Christmas,175.0,49.150411654270975,Categoria C1,2223.12,0.35329583802024744,Habitual,785.4190434195724
1000079691,4566,2025-12-04,26,5,Christmas,116.5,14.849242404917497,115.5,1,Christmas,169.0,52.340870920382315,Categoria C1,2223.12,0.3770221195113899,Habitual,838.1654143281611
1000079691,4567,2025-12-04,26,4,,,,,1,Christmas,180.0,48.621677573534576,Categoria C1,2223.12,0.14444444444444443,Out-of-period / Holiday behavior,321.1173333333333
1000079692,3408,2025-12-15,15,15,Christmas,51.0,26.870057685088806,48.214285714285715,4,Christmas,125.5,57.18415060191761,Categoria C1,2223.12,0.41363955940942115,Habitual,919.5703773142723
1000079692,5103,2024-10-08,448,6,,,,44.8,4,Christmas,149.5,63.53358239509262,Categoria T1,0.0,0.0,Lost Customer,0.0
1000079703,3399,2024-09-30,456,1,,,,,4,Christmas,146.0,49.86782529848279,Categoria C1,3410.04,0.0,Lost Customer,0.0
1000079703,3408,2025-09-26,95,1,,,,,4,Christmas,125.5,57.18415060191761,Categoria C1,3410.04,0.7569721115537849,Retention (1st historic purchase),2581.3051792828683
1000079703,4567,2024-09-30,456,1,,,,,4,Christmas,180.0,42.96704948481452,Categoria C1,3410.04,0.0,Lost Customer,0.0
1000079703,4911,2025-11-27,33,9,,,,74.25,4,Christmas,157.0,52.22722564517045,Categoria C2,8007.0,0.21019108280254778,Out-of-period / Holiday behavior,1683.0
1000079703,4911,2025-11-27,33,9,,,,74.25,4,Christmas,157.0,52.22722564517045,Categoria C2,1667.3400000000001,0.21019108280254778,Out-of-period / Holiday behavior,350.46000000000004
1000079703,4912,2025-11-27,33,6,,,,,4,Christmas,96.0,58.542579212150926,Categoria C2,8007.0,0.34375,Out-of-period / Holiday behavior,2752.40625
1000079703,4912,2025-11-27,33,6,,,,,4,Christmas,96.0,58.542579212150926,Categoria C2,1667.3400000000001,0.34375,Out-of-period / Holiday behavior,573.148125
1000079704,3408,2025-02-05,328,1,,,,,1,Christmas,175.0,49.150411654270975,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000079704,4565,2025-02-05,328,1,,,,,1,Christmas,173.0,57.30797752299166,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000079704,4566,2025-02-05,328,1,,,,,1,Christmas,169.0,52.340870920382315,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000079707,3408,2025-07-18,165,2,,,,180.0,1,Christmas,175.0,49.150411654270975,Categoria C1,2223.12,0.9428571428571428,Out-of-period / Holiday behavior,2096.0845714285715
1000079707,4565,2025-11-07,53,6,,,,122.2,1,Christmas,173.0,57.30797752299166,Categoria C1,2223.12,0.3063583815028902,Out-of-period / Holiday behavior,681.0714450867052
1000079707,4566,2025-11-07,53,6,,,,122.2,1,Christmas,169.0,52.340870920382315,Categoria C1,2223.12,0.3136094674556213,Out-of-period / Holiday behavior,697.1914792899407
1000079713,3408,2025-12-24,6,7,Christmas,89.0,,97.0,0,Christmas,147.0,59.37090372395007,Categoria C1,2223.12,0.10823205686769088,Habitual,240.61285026370095
1000079715,3408,2025-11-05,55,5,,,,160.0,1,Christmas,175.0,49.150411654270975,Categoria C1,2223.12,0.3142857142857143,Out-of-period / Holiday behavior,698.6948571428571
1000079715,4567,2025-11-05,55,4,,,,,1,Christmas,180.0,48.621677573534576,Categoria C1,2223.12,0.3055555555555556,Out-of-period / Holiday behavior,679.2866666666666
1000079716,4565,2025-12-23,7,4,Christmas,180.0,,180.0,1,Christmas,173.0,57.30797752299166,Categoria C1,2223.12,0.07935131663455364,Habitual,176.40749903660887
1000079716,4566,2025-12-23,7,4,Christmas,180.0,,180.0,1,Christmas,169.0,52.340870920382315,Categoria C1,2223.12,0.08030900723208416,Habitual,178.53656015779092
1000079717,4566,2025-08-04,148,5,,,,130.0,1,Christmas,169.0,52.340870920382315,Categoria C1,1802.3600000000001,0.8757396449704142,Out-of-period / Holiday behavior,1578.3981065088758
1000079717,4567,2024-04-03,636,1,,,,,1,Christmas,180.0,48.621677573534576,Categoria C1,1802.3600000000001,0.0,Lost Customer,0.0
1000079719,5099,2024-09-19,467,2,,,,111.0,1,Christmas,124.0,59.57919715104284,Categoria T1,0.0,0.0,Lost Customer,0.0
1000079719,5115,2025-07-15,168,3,,,,145.5,1,Christmas,180.0,62.62648739213244,Categoria T1,0.0,0.9333333333333333,Out-of-period / Holiday behavior,0.0
1000079722,3399,2025-12-17,13,4,,,,,1,Christmas,180.0,74.0418800409606,Categoria C1,2223.12,0.07222222222222222,Out-of-period / Holiday behavior,160.55866666666665
1000079722,4566,2025-12-17,13,5,Christmas,112.0,,154.25,1,Christmas,169.0,52.340870920382315,Categoria C1,2223.12,0.1929945054945055,Habitual,429.04994505494506
1000079723,3408,2024-09-17,469,3,,,,118.0,0,Christmas,147.0,59.37090372395007,Categoria C1,4546.72,0.0,Lost Customer,0.0
1000079723,4566,2025-11-14,46,12,,,,60.63636363636363,0,Christmas,91.0,61.174281110461045,Categoria C1,4546.72,0.5054945054945055,Out-of-period / Holiday behavior,2298.341978021978
1000079723,4912,2025-11-14,46,1,,,,,0,Christmas,141.0,54.78494753297183,Categoria C2,10676.0,0.3262411347517731,Retention (1st historic purchase),3482.9503546099295
1000079723,4912,2025-11-14,46,1,,,,,0,Christmas,141.0,54.78494753297183,Categoria C2,2223.12,0.3262411347517731,Retention (1st historic purchase),725.2731914893617
1000079724,5099,2025-09-16,105,6,,,,98.4,1,Christmas,124.0,59.57919715104284,Categoria T1,0.0,0.8467741935483871,Out-of-period / Holiday behavior,0.0
1000079729,3408,2024-10-25,431,1,,,,,1,Christmas,175.0,49.150411654270975,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000079729,4565,2024-10-25,431,1,,,,,1,Christmas,173.0,57.30797752299166,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000079729,4911,2024-10-25,431,1,,,,,1,Christmas,180.0,58.857149278265425,Categoria C2,5548.38,0.0,Lost Customer,0.0
1000079729,4911,2024-10-25,431,1,,,,,1,Christmas,180.0,58.857149278265425,Categoria C2,1086.44,0.0,Lost Customer,0.0
1000079742,4566,2025-11-19,41,4,,,,,1,Christmas,169.0,52.340870920382315,Categoria C1,2223.12,0.24260355029585798,Out-of-period / Holiday behavior,539.3368047337277
1000079742,4567,2025-11-19,41,2,,,,180.0,1,Christmas,180.0,48.621677573534576,Categoria C1,2223.12,0.22777777777777777,Out-of-period / Holiday behavior,506.3773333333333
1000079745,3408,2025-11-19,41,5,,,,59.5,1,Christmas,175.0,49.150411654270975,Categoria C1,3410.04,0.2342857142857143,Out-of-period / Holiday behavior,798.9236571428571
1000079745,4566,2025-06-25,188,2,,,,50.0,1,Christmas,169.0,52.340870920382315,Categoria C1,3410.04,0.0,Lost Customer,0.0
1000079746,4565,2025-09-10,111,5,,,,121.75,1,Christmas,173.0,57.30797752299166,Categoria C1,2223.12,0.6416184971098265,Out-of-period / Holiday behavior,1426.3949132947976
1000079746,4566,2025-09-10,111,6,,,,,1,Christmas,169.0,52.340870920382315,Categoria C1,2223.12,0.6568047337278107,Out-of-period / Holiday behavior,1460.1557396449705
1000079751,4566,2024-08-29,488,1,,,,,1,Christmas,169.0,52.340870920382315,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000079751,5107,2024-08-29,488,1,,,,,1,Christmas,70.0,65.34400726703471,Categoria T1,0.0,0.0,Lost Customer,0.0
1000079751,5108,2024-06-20,558,2,,,,58.0,1,Christmas,111.0,64.30936513793651,Categoria T1,0.0,0.0,Lost Customer,0.0
1000079751,5115,2024-06-20,558,1,,,,,1,Christmas,180.0,62.62648739213244,Categoria T1,0.0,0.0,Lost Customer,0.0
1000079756,3408,2025-10-29,62,9,Christmas,70.0,,79.625,4,Christmas,125.5,57.18415060191761,Categoria C1,2223.12,1.3797381900967558,Habitual,3067.3235651678997
1000079756,4565,2024-02-22,677,1,,,,,4,Christmas,124.0,56.23303684981726,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000079756,4566,2025-09-12,109,1,,,,,4,Christmas,107.0,57.66587729631683,Categoria C1,2223.12,1.0186915887850467,Retention (1st historic purchase),2264.673644859813
1000079756,4567,2025-09-12,109,1,,,,,4,Christmas,180.0,42.96704948481452,Categoria C1,2223.12,0.6055555555555555,Retention (1st historic purchase),1346.2226666666666
1000079756,4911,2024-12-12,383,2,Christmas,104.0,,104.0,4,Christmas,157.0,52.22722564517045,Categoria C2,5548.38,0.0,Lost Customer,0.0
1000079756,4911,2024-12-12,383,2,Christmas,104.0,,104.0,4,Christmas,157.0,52.22722564517045,Categoria C2,1086.44,0.0,Lost Customer,0.0
1000079756,4912,2025-10-29,62,9,Christmas,69.0,,76.875,4,Christmas,96.0,58.542579212150926,Categoria C2,5548.38,1.5443840579710146,Habitual,8568.829619565218
1000079756,4912,2025-10-29,62,9,Christmas,69.0,,76.875,4,Christmas,96.0,58.542579212150926,Categoria C2,1086.44,1.5443840579710146,Habitual,1677.8806159420292
1000079756,5103,2024-03-20,650,1,,,,,4,Christmas,149.5,63.53358239509262,Categoria T1,0.0,0.0,Lost Customer,0.0
1000079758,3408,2025-12-03,27,9,Christmas,80.5,6.363961030678928,86.75,4,Christmas,125.5,57.18415060191761,Categoria C1,3410.04,0.5505431689391502,Habitual,1877.3742278092598
1000079758,4566,2025-09-09,112,4,Christmas,167.0,,151.33333333333334,4,Christmas,107.0,57.66587729631683,Categoria C1,3410.04,1.7173876545973472,Habitual,5856.360597683138
1000079758,5107,2024-06-28,550,1,,,,,4,Christmas,168.0,72.37358563340563,Categoria T1,0.0,0.0,Lost Customer,0.0
1000079758,5108,2024-06-28,550,1,,,,,4,Christmas,87.0,60.88248033129335,Categoria T1,0.0,0.0,Lost Customer,0.0
1000079762,4566,2025-03-14,291,6,,,,,1,Christmas,169.0,52.340870920382315,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000079762,4567,2024-05-10,599,5,,,,,1,Christmas,180.0,48.621677573534576,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000079762,4911,2025-03-14,291,1,,,,,1,Christmas,180.0,58.857149278265425,Categoria C2,11096.76,0.0,Lost Customer,0.0
1000079762,4911,2025-03-14,291,1,,,,,1,Christmas,180.0,58.857149278265425,Categoria C2,1086.44,0.0,Lost Customer,0.0
1000079763,5100,2025-12-17,13,2,Christmas,55.0,,55.0,1,Christmas,75.0,65.14037040992979,Categoria T1,0.0,0.40969696969696967,Habitual,0.0
1000079763,5102,2024-03-19,651,1,,,,,1,Christmas,64.0,,Categoria T1,0.0,0.0,Lost Customer,0.0
1000079763,5107,2025-10-23,68,1,,,,,1,Christmas,70.0,65.34400726703471,Categoria T1,0.0,0.9714285714285714,Retention (1st historic purchase),0.0
1000079764,178,2024-12-02,393,1,,,,,4,Christmas,94.0,65.98232086450632,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000079764,3408,2025-11-25,35,5,,,,139.25,4,Christmas,125.5,57.18415060191761,Categoria C1,2223.12,0.2788844621513944,Out-of-period / Holiday behavior,619.9936254980079
1000079764,4565,2025-11-25,35,2,,,,180.0,4,Christmas,124.0,56.23303684981726,Categoria C1,2223.12,0.28225806451612906,Out-of-period / Holiday behavior,627.4935483870968
1000079764,4566,2024-03-18,652,1,,,,,4,Christmas,107.0,57.66587729631683,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000079764,4567,2025-11-25,35,2,,,,180.0,4,Christmas,180.0,42.96704948481452,Categoria C1,2223.12,0.19444444444444445,Out-of-period / Holiday behavior,432.2733333333333
1000079764,4911,2025-09-18,103,2,,,,180.0,4,Christmas,157.0,52.22722564517045,Categoria C2,8324.140000000001,0.6560509554140127,Out-of-period / Holiday behavior,5461.06
1000079764,4911,2025-09-18,103,2,,,,180.0,4,Christmas,157.0,52.22722564517045,Categoria C2,1086.44,0.6560509554140127,Out-of-period / Holiday behavior,712.76
1000079764,5103,2025-03-11,294,2,,,,180.0,4,Christmas,149.5,63.53358239509262,Categoria T1,0.0,0.0,Lost Customer,0.0
1000079771,5116,2025-07-08,175,1,,,,,1,Christmas,180.0,,Categoria T1,0.0,0.9722222222222222,Retention (1st historic purchase),0.0
1000079785,5108,2024-05-29,580,1,,,,,1,Christmas,111.0,64.30936513793651,Categoria T1,0.0,0.0,Lost Customer,0.0
1000079789,3408,2025-10-14,77,2,,,,180.0,1,Christmas,175.0,49.150411654270975,Categoria C1,1802.3600000000001,0.44,Out-of-period / Holiday behavior,793.0384
1000079789,4566,2025-10-14,77,3,,,,180.0,1,Christmas,169.0,52.340870920382315,Categoria C1,1802.3600000000001,0.4556213017751479,Out-of-period / Holiday behavior,821.1936094674556
1000079794,4566,2025-10-29,62,3,Christmas,180.0,,180.0,1,Christmas,169.0,52.340870920382315,Categoria C1,2223.12,0.7113083497698882,Habitual,1581.3238185404339
1000079794,4567,2024-04-03,636,1,,,,,1,Christmas,180.0,48.621677573534576,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000079794,4912,2025-10-29,62,2,,,,180.0,1,Christmas,179.5,46.660641306720926,Categoria C2,13872.52,0.34540389972144847,Out-of-period / Holiday behavior,4791.6225069637885
1000079794,4912,2025-10-29,62,2,,,,180.0,1,Christmas,179.5,46.660641306720926,Categoria C2,1086.44,0.34540389972144847,Out-of-period / Holiday behavior,375.26061281337047
1000079798,3408,2025-03-06,299,5,,,,82.75,4,Christmas,125.5,57.18415060191761,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000079798,4566,2025-12-04,26,16,Christmas,20.0,,40.266666666666666,4,Christmas,107.0,57.66587729631683,Categoria C1,2223.12,1.5429906542056075,Habitual,3430.25338317757
1000079798,4567,2025-03-06,299,3,,,,109.0,4,Christmas,180.0,42.96704948481452,Categoria C1,2223.12,0.0,Lost Customer,0.0
1000079798,5115,2024-10-22,434,2,,,,180.0,4,Christmas,82.0,65.05824973245343,Categoria T1,0.0,0.0,Lost Customer,0.0
